@relation liking 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
1.2887,-0.27274,-0.59339,-0.45261,-0.56914,2.4854,0.22174,-1.1542,-1.8307,-2.0647,0.75417,-0.7369,-1.8561,-2.4443,-2.9427,1.0834,-0.38404,-1.1882,-1.1337,-1.2006,4.531,1.8907,0.5988,0.40847,0.30399,2.6901,0.76884,-0.86858,-1.4515,-1.7487,5.1537,2.5491,1.2793,1.2369,1.1515,2.831,0.66325,-0.78423,-1.1916,-1.2827,4.1619,1.8562,0.1588,-0.37814,-0.53111,2.43,0.060606,-1.0288,-1.1124,-1.2396,4.6241,2.1244,0.54324,0.11761,-0.011004,4.4595,1.8384,0.66474,0.62137,0.48593,3.4164,1.1552,-0.0099458,0.019873,-0.15808,1.3867,0.0028399,-0.83818,-0.98312,-1.0889,0.56258,-0.33313,-1.2318,-1.456,-1.6104,3.2686,0.64393,-0.59692,-0.88463,-1.0239,5.7562,3.1643,1.8857,1.8399,1.7676,1.5482,0.10199,-1.1159,-1.5099,-1.6157,3.407,1.0381,-0.33028,-0.67619,-0.77158,3.4548,1.0777,-0.33466,-0.88754,-1.0151,3.9979,1.5886,0.15557,-0.26691,-0.39655,4.2886,1.7832,0.38934,0.10072,0.0090187,3.3033,0.84456,-0.39267,-0.57312,-0.6574,2.3591,0.26044,-0.81797,-0.88778,-1.0168,2.1252,0.019148,-1.3528,-1.8,-1.8927,3.7571,1.3213,0.098197,-0.058862,-0.21234,2.4855,0.13963,-1.0213,-1.0776,-1.1763,3.4397,1.0047,-0.1491,-0.12558,-0.20172,2.6741,0.40062,-0.8423,-0.88838,-0.99369,1.8932,0.090762,-0.9136,-1.2968,-1.5558,4.551,1.9855,0.63305,0.32326,0.20091,1.8634,0.48527,-0.69525,-0.97409,-1.1,1
1.0928,-0.24955,-0.67377,-0.53393,-0.54556,1.7793,0.01915,-1.3701,-1.9837,-2.1917,0.26173,-0.99947,-1.934,-2.5922,-3.119,0.68631,-0.73894,-1.3342,-1.2999,-1.3694,3.8627,1.963,0.6259,0.48084,0.38626,2.0846,0.25018,-0.96697,-1.7826,-2.1744,4.5011,2.6512,1.4404,1.3173,1.2344,2.3192,0.60426,-0.68648,-1.3677,-1.5787,3.5783,1.67,0.30019,-0.3927,-0.62793,1.8379,0.1519,-1.0397,-1.0753,-1.1686,3.9651,2.0604,0.68325,0.19726,0.025012,3.8378,1.9583,0.78656,0.66274,0.60499,2.8283,1.117,0.088333,0.024768,-0.053167,0.54049,-0.3698,-0.98091,-0.99952,-1.1268,-0.0072638,-1.0262,-1.4108,-1.5807,-1.7232,2.5404,0.66969,-0.56757,-0.81083,-0.96977,5.176,3.2524,2.0635,1.9249,1.8599,0.77083,-0.43861,-1.2761,-1.5499,-1.7318,2.7888,1.0359,-0.31335,-0.56785,-0.74483,2.8289,0.99768,-0.23161,-0.74559,-0.99502,3.3722,1.5045,0.1973,-0.2556,-0.40046,3.6786,1.7906,0.50247,0.12716,-0.017862,2.696,0.88386,-0.32839,-0.4517,-0.60016,1.7202,0.098173,-0.94153,-0.90136,-1.0346,1.5908,-0.001083,-1.1731,-1.7379,-1.9058,3.0894,1.3145,0.080541,-0.045871,-0.16191,1.8859,0.22774,-0.84386,-1.0824,-1.1874,2.795,1.0616,-0.080678,-0.054903,-0.14329,2.0761,0.44377,-0.64111,-0.83392,-0.95673,1.3252,-0.045581,-1.1452,-1.6432,-1.7843,3.8712,2.0082,0.6663,0.40769,0.29565,1.0965,-0.15507,-0.80618,-1.0022,-1.1172,1
1.1245,-0.54087,-0.90765,-0.88958,-1.0141,2.0284,-0.28814,-1.3698,-2.0961,-2.3294,0.40537,-0.96938,-1.8417,-2.7142,-3.1615,0.60623,-0.83782,-1.5047,-1.6299,-1.8049,4.1625,1.3654,0.31543,0.21321,-0.011989,2.249,0.034985,-1.1975,-1.9329,-2.3474,4.8116,2.0266,1.0409,0.97937,0.77212,2.4829,0.020381,-1.0824,-1.5714,-1.7873,3.7575,1.1425,-0.037571,-0.61188,-0.83424,2.0981,-0.37243,-1.3529,-1.441,-1.6621,4.2215,1.5129,0.34699,-0.027642,-0.25984,4.118,1.3467,0.37813,0.32525,0.10756,3.1089,0.65186,-0.28488,-0.37885,-0.61548,0.88858,-0.48455,-1.2142,-1.4759,-1.7272,0.14783,-0.90816,-1.6227,-2.0449,-2.1447,2.89,0.22411,-0.79835,-1.0964,-1.349,5.4027,2.5737,1.6162,1.6028,1.3906,0.84997,-0.38676,-1.3915,-1.9895,-2.3111,3.0697,0.53945,-0.52077,-0.83696,-1.1108,3.0816,0.51941,-0.48485,-0.96432,-1.2559,3.6319,0.97233,-0.074453,-0.47204,-0.68175,3.9318,1.1886,0.15482,-0.13776,-0.3406,2.9806,0.31898,-0.59625,-0.78448,-1.0217,2.0022,-0.20427,-1.1925,-1.3008,-1.546,1.7987,-0.35668,-1.4128,-2.0118,-2.1973,3.3959,0.84065,-0.28298,-0.38764,-0.65428,2.1157,-0.20677,-1.1136,-1.3976,-1.6378,3.0833,0.53577,-0.43266,-0.47719,-0.66848,2.2946,-0.011295,-0.94251,-1.2396,-1.4291,1.6706,-0.18684,-1.1345,-1.7208,-1.8837,4.1949,1.4216,0.38266,0.1782,-0.061849,1.3295,-0.12995,-0.90474,-1.2802,-1.3679,1
0.88472,-0.41581,-0.69302,-0.46169,-0.50186,2.2573,-0.0038264,-1.1791,-1.5978,-1.739,0.54799,-0.87514,-1.7781,-2.5173,-2.9377,0.76368,-0.68038,-1.4608,-1.5799,-1.6921,4.2225,1.4598,0.40921,0.59357,0.45861,2.3943,0.31451,-0.92577,-1.5496,-2.0097,4.807,2.0568,1.0836,1.3511,1.2349,2.5144,0.19502,-0.92617,-1.1386,-1.4191,3.8847,1.3677,0.13849,-0.07189,-0.36244,2.083,-0.35861,-1.271,-1.1344,-1.2325,4.3123,1.702,0.51081,0.47103,0.2276,4.122,1.4214,0.48801,0.74344,0.63747,3.0344,0.75626,-0.16721,-0.05426,-0.1211,0.90285,-0.066759,-0.60285,-0.78023,-0.73173,0.17999,-0.5755,-1.1524,-1.305,-1.2748,2.8712,0.31423,-0.79609,-0.75431,-0.91639,5.459,2.6675,1.8843,2.1173,1.9816,1.1141,-0.19805,-0.73925,-1.2734,-1.387,3.0669,0.59719,-0.47609,-0.45281,-0.66357,3.0851,0.68747,-0.28694,-0.48837,-0.77059,3.6261,1.1527,0.13936,0.0069791,-0.21641,3.9493,1.3142,0.32178,0.33535,0.14511,2.9431,0.41304,-0.56868,-0.4139,-0.57909,1.9553,-0.16656,-1.1123,-1.0722,-1.1943,1.8081,-0.35027,-1.3484,-1.5472,-1.7752,3.424,0.84193,-0.22964,-0.088882,-0.20079,2.1199,-0.10068,-1.0317,-1.0119,-1.2049,3.0641,0.50569,-0.3541,-0.13393,-0.2431,2.3184,0.19887,-0.85181,-0.80114,-1.0045,1.6603,0.18487,-1.0281,-1.4104,-1.5619,4.1987,1.5808,0.46584,0.53944,0.39875,1.413,0.094996,-1.0015,-1.3243,-1.4798,1
1.1033,-0.40224,-0.76391,-0.76987,-0.80422,1.7249,-0.30065,-1.3872,-2.065,-2.377,0.17087,-1.1025,-1.891,-2.7309,-3.1726,0.89214,-0.75181,-1.4342,-1.6233,-1.6128,3.9275,1.3477,0.38393,0.24766,0.076493,2.0046,0.12945,-1.1725,-1.9693,-2.2532,4.6574,2.0037,1.0835,1.0242,0.91679,2.2133,0.059478,-1.0174,-1.4663,-1.6561,3.4213,1.2007,0.01497,-0.51403,-0.75485,1.99,-0.40965,-1.2683,-1.3847,-1.4922,3.8956,1.5092,0.43047,0.024646,-0.17891,3.9165,1.2995,0.42168,0.41442,0.24288,3.064,0.58319,-0.2611,-0.33937,-0.44664,0.9738,-0.52174,-1.149,-1.6815,-1.879,0.014348,-1.0589,-1.6478,-2.1324,-2.2872,2.6756,0.19376,-0.73374,-1.0332,-1.2737,5.1494,2.5895,1.7163,1.7037,1.5444,1.1192,-0.32304,-1.3376,-1.8686,-2.0643,2.8113,0.43944,-0.44091,-0.76806,-1.0104,2.7253,0.51509,-0.35858,-0.90345,-1.2018,3.2908,1.0455,-0.00023561,-0.38986,-0.61184,3.608,1.228,0.20874,-0.040342,-0.26001,2.7604,0.28966,-0.52052,-0.72938,-0.90195,2.0984,-0.17908,-1.137,-1.2663,-1.356,1.4891,-0.37081,-1.4119,-1.9144,-2.0902,3.2907,0.74251,-0.21316,-0.36404,-0.50764,1.9603,-0.20728,-1.1153,-1.3203,-1.4393,3.0472,0.53708,-0.34681,-0.39946,-0.4814,2.1932,-0.014415,-0.88049,-1.0893,-1.2045,1.3583,-0.13813,-1.0361,-1.6,-1.8344,3.8927,1.3998,0.44582,0.21802,0.0048444,1.604,-0.071383,-0.99651,-1.3891,-1.4133,1
0.84756,-0.52562,-0.7584,-0.68507,-0.62085,1.8094,-0.2251,-1.4827,-2.0596,-2.2486,0.18637,-0.99295,-1.9741,-2.6576,-3.1542,0.72721,-0.752,-1.4594,-1.451,-1.4824,3.7636,1.4105,0.45194,0.43404,0.37543,2.2018,0.25157,-1.1413,-1.7092,-2.1002,4.3584,2.0148,1.156,1.2688,1.2001,2.1993,0.12299,-0.99945,-1.4121,-1.5755,3.5302,1.2841,0.022127,-0.36017,-0.59199,1.6421,-0.39734,-1.2,-1.1663,-1.166,3.9425,1.6057,0.45931,0.18809,0.014887,3.7194,1.3963,0.50854,0.61328,0.5473,2.647,0.61552,-0.19699,-0.088027,-0.13289,0.56383,-0.41972,-1.1958,-1.5364,-1.626,0.0011929,-0.81221,-1.663,-1.9812,-2.0888,2.4955,0.20857,-0.7125,-0.90553,-1.0023,5.035,2.692,1.7766,1.8754,1.823,1.0122,-0.3493,-1.3372,-1.6088,-1.828,2.6609,0.55811,-0.44402,-0.62416,-0.73638,2.745,0.57595,-0.45127,-0.83548,-0.98252,3.3197,1.0679,0.0040469,-0.30092,-0.4222,3.5763,1.2773,0.25563,0.07981,-0.025623,2.5225,0.31223,-0.52877,-0.53843,-0.60818,1.5758,-0.26208,-1.0406,-0.98693,-1.0355,1.4557,-0.28607,-1.3284,-1.7769,-1.9446,2.9565,0.79171,-0.16509,-0.14422,-0.19527,1.7071,-0.14764,-1.0855,-1.1007,-1.2266,2.6021,0.49548,-0.28837,-0.14808,-0.1682,1.9045,0.068381,-0.91669,-0.89619,-0.98908,1.1887,-0.13434,-1.1216,-1.4489,-1.5192,3.7596,1.4652,0.46557,0.36406,0.29521,1.2414,0.026716,-0.91432,-1.1866,-1.24,1
1.2969,-0.18837,-0.71273,-0.62883,-0.65323,2.1915,0.28785,-1.0857,-1.8956,-2.1585,0.62707,-0.7694,-1.7584,-2.6768,-3.0939,0.87897,-0.58928,-1.2531,-1.3042,-1.4018,4.2822,2.086,0.72241,0.32556,0.1527,2.3937,0.48723,-0.96168,-1.9142,-2.2743,4.9445,2.7755,1.4271,1.0992,0.92764,2.6244,0.6381,-0.77443,-1.4642,-1.7465,3.8768,1.8237,0.30656,-0.46737,-0.78725,2.2447,0.21086,-1.0449,-1.263,-1.4391,4.3455,2.2151,0.75743,0.08764,-0.16602,4.2226,2.027,0.73355,0.40663,0.27472,3.2628,1.2241,-0.013609,-0.24877,-0.40141,1.2543,-0.071235,-0.94294,-1.1997,-1.4432,0.42,-0.56906,-1.4369,-1.7286,-1.9851,3.0228,0.89653,-0.41701,-0.98731,-1.1922,5.5171,3.3179,2.0034,1.7198,1.5804,1.2427,-0.021491,-1.1118,-1.6424,-1.8662,3.2014,1.1553,-0.17686,-0.70724,-0.95747,3.2328,1.1649,-0.12356,-0.89688,-1.1313,3.7459,1.6586,0.32263,-0.34847,-0.5031,4.0448,1.8982,0.55221,-0.03439,-0.13996,3.1119,1.0002,-0.24926,-0.65816,-0.84436,2.2278,0.26283,-0.88564,-1.1094,-1.2806,1.9107,0.076619,-1.1839,-1.911,-2.0431,3.5528,1.4378,0.12382,-0.25857,-0.41097,2.2698,0.30252,-0.92038,-1.2754,-1.4536,3.2551,1.1603,-0.089975,-0.30861,-0.44302,2.4755,0.51814,-0.72601,-1.021,-1.2152,1.7352,0.13184,-0.97848,-1.6077,-1.721,4.3153,2.1424,0.77742,0.24791,0.075528,1.7191,0.26592,-0.86744,-1.2233,-1.4479,1
0.14853,-0.67482,-1.037,-0.86248,-0.91894,0.37067,-0.49318,-1.3778,-1.7265,-1.8689,-0.038231,-0.73267,-1.815,-2.6572,-3.1159,0.15446,-1.0335,-1.6724,-1.8049,-2.0203,1.5821,0.58814,0.099429,0.34778,0.46301,0.59285,-0.44107,-1.3363,-1.7907,-1.9873,2.1849,1.2187,0.75048,1.0183,1.1549,0.63003,-0.45068,-1.2417,-1.4012,-1.4107,1.4912,0.45991,-0.25417,-0.31891,-0.22262,-0.023288,-0.85673,-1.5672,-1.3703,-1.3659,1.8342,0.78295,0.19206,0.21736,0.34464,1.4957,0.52324,0.14906,0.439,0.51995,0.98051,0.0038469,-0.53566,-0.36582,-0.35946,0.46057,-0.41447,-0.78319,-0.91822,-1.0395,0.155,-0.65131,-1.1244,-1.4305,-1.5442,0.60122,-0.22827,-0.94564,-0.98573,-0.90801,2.7435,1.6926,1.5387,1.8275,1.9108,0.25425,-0.38824,-1.0254,-1.525,-1.7236,1.0918,0.2541,-0.62744,-0.67633,-0.67732,1.0605,0.18813,-0.50294,-0.74848,-0.69289,1.3317,0.3059,-0.19903,-0.19397,-0.13224,1.5148,0.44497,-0.027152,0.080187,0.20194,0.84838,-0.15042,-0.76601,-0.6738,-0.64015,0.37678,-0.6515,-1.4189,-1.3152,-1.4535,-0.052334,-0.48069,-1.4451,-1.7242,-1.7674,1.0678,0.23907,-0.44139,-0.30933,-0.26766,0.23793,-0.49972,-1.3156,-1.3223,-1.2565,0.8183,-0.23359,-0.76328,-0.49259,-0.407,0.49557,-0.38917,-1.1585,-1.134,-1.0821,0.59329,-0.19075,-1.1373,-1.5261,-1.814,1.8278,0.81407,0.19923,0.33344,0.39762,0.60967,-0.35127,-1.2882,-1.8073,-2.1922,1
1.1763,-0.36938,-0.77974,-0.65642,-0.87095,2.8313,0.27289,-1.2604,-1.9085,-2.3284,0.91071,-0.78463,-1.7201,-2.6214,-3.1345,1.0814,-0.61125,-1.4572,-1.4477,-1.7789,4.8457,1.939,0.44358,0.38445,0.0883,2.9949,0.56929,-1.0433,-1.7985,-2.312,5.3779,2.5662,1.1822,1.1684,0.89055,3.1234,0.5662,-0.91145,-1.4034,-1.783,4.5122,1.8087,0.097229,-0.30387,-0.80322,2.6349,0.051491,-1.2633,-1.2694,-1.5337,4.9555,2.1666,0.50623,0.21251,-0.19019,4.7525,1.8961,0.49812,0.50586,0.24924,3.5477,0.96509,-0.22057,-0.21449,-0.47132,1.1761,-0.45822,-1.2895,-1.6614,-1.8994,0.4207,-0.81883,-1.5923,-2.0327,-2.2446,3.4789,0.74089,-0.66132,-0.90001,-1.227,6.0991,3.2088,1.7604,1.8021,1.5232,1.1097,-0.2799,-1.1909,-1.7995,-2.1145,3.6603,1.0352,-0.2975,-0.70322,-0.996,3.71,1.1074,-0.20408,-0.80332,-1.206,4.2712,1.5653,0.076059,-0.25998,-0.62511,4.5992,1.8203,0.31901,0.079885,-0.27272,3.5279,0.84084,-0.41737,-0.62779,-0.89252,2.3602,0.0068451,-1.1061,-1.139,-1.3905,2.4375,0.1413,-1.2882,-1.7335,-2.1242,3.9591,1.2226,-0.13892,-0.20996,-0.50489,2.6958,0.24325,-1.036,-1.1884,-1.4695,3.5812,0.91618,-0.34291,-0.27075,-0.52323,2.8504,0.37699,-0.8795,-0.97376,-1.2492,2.0921,0.003232,-1.0135,-1.3999,-1.5191,4.8345,2.0033,0.54028,0.31495,0.022376,1.6542,0.017137,-1.0154,-1.4477,-1.4824,1
1.0192,-0.5562,-0.86312,-0.84706,-0.93602,1.7207,-0.26558,-1.3017,-1.847,-2.214,0.21575,-0.92292,-1.7415,-2.5591,-3.0563,0.53965,-0.89783,-1.3384,-1.3803,-1.5004,3.9512,1.1198,0.022871,0.1206,-0.17091,1.8575,-0.018792,-1.2239,-1.9154,-2.368,4.6497,1.8121,0.71742,0.95073,0.65378,2.2787,0.0028987,-1.0929,-1.4105,-1.6504,3.5033,1.0713,-0.21044,-0.57645,-0.92584,1.9624,-0.55377,-1.4925,-1.4887,-1.7026,3.9876,1.3868,0.14744,-0.056087,-0.40475,3.9423,1.076,0.10437,0.29697,0.0042792,2.9893,0.39435,-0.51934,-0.3518,-0.61292,0.64319,-0.28954,-0.83912,-0.83738,-1.0417,-0.10788,-0.79615,-1.3038,-1.4735,-1.6382,2.6772,0.11571,-1.0235,-1.1315,-1.5191,5.2033,2.3306,1.3959,1.5871,1.3318,0.45687,-0.38342,-0.91347,-1.5025,-1.7329,2.8516,0.44127,-0.6444,-0.87373,-1.194,2.8302,0.49677,-0.56024,-0.97162,-1.3275,3.413,0.92153,-0.14152,-0.35924,-0.68191,3.7216,1.0781,-0.095476,-0.13382,-0.42796,2.7858,0.21029,-0.80857,-0.80561,-1.1205,1.8785,-0.42387,-1.2547,-1.2576,-1.5814,1.5959,-0.51932,-1.6792,-1.9554,-2.255,3.2409,0.56609,-0.3736,-0.32591,-0.57867,1.9927,-0.36981,-1.3682,-1.3644,-1.6217,2.9694,0.20611,-0.69156,-0.47572,-0.7241,2.2164,-0.26406,-1.1518,-1.144,-1.4285,1.4381,-0.25402,-1.0503,-1.4741,-1.5675,3.966,1.2889,0.11633,0.096371,-0.22414,0.81757,-0.24396,-1.2442,-1.6375,-1.7513,1
0.90407,-0.49381,-0.84772,-0.75165,-0.8584,1.179,-0.35267,-1.341,-2.0147,-2.3484,-0.031299,-1.0392,-1.8466,-2.6429,-3.1619,0.53686,-0.81657,-1.457,-1.5039,-1.6563,3.4441,1.4258,0.38984,0.30407,0.12394,1.2538,-0.225,-1.2142,-1.8201,-2.2512,4.1671,2.1179,1.0841,1.0929,0.95805,1.7548,0.015718,-1.1085,-1.6087,-1.7708,2.8247,1.0079,-0.17221,-0.57297,-0.81589,1.6277,-0.26725,-1.2678,-1.263,-1.4305,3.3454,1.4334,0.29889,-0.010181,-0.20193,3.4261,1.389,0.41217,0.4423,0.27402,2.6269,0.74455,-0.24259,-0.20055,-0.3691,0.65757,-0.36331,-1.0615,-1.3846,-1.682,-0.06069,-0.78196,-1.4014,-1.7723,-2.052,2.1578,0.24588,-0.8008,-1.0273,-1.2299,4.6783,2.6308,1.6598,1.6938,1.5534,0.443,-0.57511,-1.3303,-1.7034,-2.0101,2.4255,0.59017,-0.48657,-0.74039,-0.94265,2.2651,0.49723,-0.47653,-0.96379,-1.1831,2.728,0.87691,-0.14662,-0.45563,-0.66158,3.0947,1.1824,0.096562,-0.092496,-0.27635,2.3878,0.44664,-0.57852,-0.69198,-0.84175,1.7219,-0.065838,-1.0941,-1.0626,-1.2554,1.0393,-0.33244,-1.4037,-1.9104,-2.1706,2.8653,0.95889,-0.15439,-0.22886,-0.41925,1.4998,-0.14974,-1.185,-1.3025,-1.4543,2.6269,0.65845,-0.34322,-0.29085,-0.41195,1.8045,0.063848,-1.0101,-1.0655,-1.2015,1.243,-0.24735,-1.1928,-1.5199,-1.7443,3.4332,1.4813,0.40163,0.2703,0.069868,1.0308,-0.067068,-0.75459,-0.8465,-0.95527,1
0.84294,-0.5451,-0.98076,-0.83941,-1.0704,1.5819,-0.33432,-1.3464,-1.9899,-2.2241,0.23714,-0.83429,-1.7977,-2.701,-3.1182,0.5021,-0.83376,-1.4889,-1.523,-1.8758,3.6362,1.0059,0.12243,0.20619,0.040562,1.7919,-0.088974,-1.2635,-1.9122,-2.3605,4.3194,1.734,0.82864,0.93601,0.73747,2.0985,-0.050318,-1.1346,-1.4408,-1.7413,3.3286,1.0012,-0.13641,-0.48872,-0.71408,1.6964,-0.56748,-1.5559,-1.586,-1.7392,3.7628,1.3137,0.2248,0.037597,-0.1218,3.6185,0.97949,0.12051,0.29781,0.10288,2.6841,0.38423,-0.56307,-0.44457,-0.70441,0.67074,-0.15943,-0.7472,-0.76187,-0.95756,-0.089238,-0.64393,-1.1869,-1.2685,-1.4476,2.4073,0.019519,-0.95132,-1.1183,-1.2858,4.8946,2.256,1.4007,1.5718,1.389,0.78649,-0.42528,-1.5019,-2.0057,-2.5225,2.6234,0.43363,-0.5928,-0.86336,-1.0469,2.6481,0.38481,-0.49769,-0.91801,-1.1123,3.2097,0.76542,-0.20146,-0.41081,-0.50759,3.4786,0.9592,0.012876,-0.0873,-0.20632,2.5372,0.16163,-0.71466,-0.85711,-1.0468,1.6803,-0.27071,-1.3185,-1.5479,-1.7337,1.4316,-0.49767,-1.5069,-1.8951,-2.1348,2.8898,0.51507,-0.46735,-0.46105,-0.70123,1.7309,-0.4296,-1.3089,-1.3497,-1.6361,2.6553,0.26337,-0.69278,-0.59169,-0.77877,1.88,-0.1748,-1.1439,-1.1592,-1.4758,1.3117,-0.28874,-1.1429,-1.7104,-1.8753,3.7098,1.175,0.24258,0.13202,-0.006297,0.95891,-0.18635,-1.1868,-1.6988,-1.9121,-1
0.79012,-0.44173,-0.98282,-1.044,-1.061,1.2653,-0.24446,-1.2781,-2.1143,-2.3834,0.12689,-0.97627,-1.8521,-2.679,-3.2082,0.48689,-0.92796,-1.6712,-1.8577,-1.9196,3.1821,1.3918,0.36265,-0.052511,-0.17636,1.619,0.1215,-1.2164,-1.963,-2.3431,3.887,2.0554,1.0979,0.7521,0.63415,1.8121,0.26595,-0.91075,-1.5382,-1.8674,2.9939,1.3338,0.11772,-0.59808,-0.93878,1.2627,-0.35217,-1.3736,-1.6666,-1.7763,3.3625,1.628,0.51816,-0.13214,-0.41573,3.1766,1.4261,0.38534,0.12473,0.0026777,2.3029,0.6347,-0.35188,-0.59142,-0.67023,0.42858,-0.48494,-1.0107,-1.287,-1.3936,-0.008344,-0.84153,-1.5091,-1.8088,-1.8683,1.9913,0.20967,-0.70561,-1.2527,-1.4495,4.4929,2.6894,1.6541,1.3741,1.2607,0.78946,-0.43726,-1.4074,-1.9977,-2.2243,2.229,0.618,-0.37605,-0.97751,-1.2495,2.2852,0.66695,-0.29348,-1.026,-1.4016,2.8279,1.1265,0.092954,-0.61214,-0.8073,3.0758,1.3449,0.30749,-0.28286,-0.50411,2.1057,0.40575,-0.51975,-0.97236,-1.1886,1.3117,-0.34352,-1.2403,-1.4495,-1.6483,1.0542,-0.22742,-1.304,-2.041,-2.2927,2.4692,0.79526,-0.27553,-0.59256,-0.74936,1.3409,-0.12138,-1.136,-1.5586,-1.7097,2.2325,0.50384,-0.45134,-0.6948,-0.78757,1.5544,0.037038,-0.99105,-1.3272,-1.4902,0.91589,-0.20103,-1.1081,-1.808,-2.0645,3.2642,1.5275,0.49679,-0.034057,-0.21324,0.95082,-0.19202,-1.0099,-1.3166,-1.3049,-1
