@relation liking 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
5641.2,2249.9,1435.7,1459.5,1561.6,6240.2,3160.5,2431.2,2528.1,2551.6,3479.1,1585.2,1146.9,1203.1,1208.7,3963.2,2026.2,1540.9,1639.2,1672.2,2937.5,1340,1001.6,1098.1,1101.8,5769.6,1994.3,1009.5,1076.5,1300.2,3043.2,1275.2,862.97,890.17,946.51,7151.8,2702.6,1883.9,2075.6,2242.7,3310.6,1294.2,801.55,930.81,948.94,1794.5,761.14,477.89,499.55,534.81,661.74,511.55,350.08,324.73,308.89,2121.4,1034.5,682.98,803.31,758.53,1250.5,716.64,514.97,517.78,523.21,976.65,789.82,756.08,769.11,749.04,2773,1303.4,945.36,990.03,1026.9,3651.9,1605.3,1122.9,1183.7,1257.1,2530.9,1557,1243.2,1318.9,1359.3,4056.1,2049.4,1512.5,1613.1,1656.8,2000.9,1257.6,1001.8,997.77,1001.6,1380.8,735.59,546.84,512.32,535.29,1399,822.62,698.55,754.89,741.42,784.69,551.62,468.37,491.52,458.87,2546.3,1368.5,1099.9,1103.1,1140.1,1240.1,698.38,510.97,485.6,501.17,5793.1,2159.9,1139.5,1195.7,1397.5,5708.5,2106,1262.6,1343.3,1427,3080.2,2007.8,1657.1,1698.3,1691.8,3761.1,2061.7,1693.2,1779.2,1768.3,2342.6,1042.5,713.66,744.91,777.32,1662.4,1097.2,918.16,1014.6,964.71,995.79,471.41,288.91,239.85,235.17,1137.2,765.29,611.98,616.95,614.28,1
5569.4,2080.4,1470.8,1103.7,1102.9,6338.5,2764.9,1474.1,1050.8,1019.5,3516.1,1442.6,840.19,620.73,603.95,4059.4,1794.2,990.75,758.66,715.77,2947.5,1163.7,585.78,470.09,445.19,5975.6,1784,772.3,712.82,725.95,3436.2,1216.9,618.52,494.69,459.93,7315.3,2198.5,957.99,856.65,868.59,3364.5,1097.4,497.36,416.53,401.77,1818.7,673.09,333.71,239.36,218.66,673.25,438.06,262.89,175.53,145.31,2190.6,803.39,415.15,351.39,335.23,1251.8,599.18,328.01,241.4,211.73,881.85,525.38,398.86,329.12,305.67,2783.9,1116.3,549.01,417.86,378.29,3676.9,1400.2,647.66,481.91,454.09,2969.2,1478.9,1061.3,792.65,884.12,4654.5,1901.5,1060.3,840.79,762.72,2270.3,1138.5,610.68,422.51,344.04,1394.1,671.3,416.71,301.09,274.49,1446.6,704.57,480.39,349.24,378.37,831.07,490.77,334.35,246.09,230.75,2604.2,1193.6,630.5,418.57,372.96,1465.7,669.64,361.94,260.97,218.53,6437.3,2036.1,960.47,819.09,805.94,5900.3,1725.3,751.47,695.7,701.8,3430.5,1765.1,917.75,612.68,513.12,3867.9,1814.9,923.73,630.13,559.02,2346.8,957.34,451.74,341.23,300.75,1757.3,931.52,505.21,373.43,334.42,1060.9,525.94,277,207.93,185.9,1263.5,698,419.41,322.77,283.32,-1
5447.9,2088.6,1202.5,840.63,868.93,6486.6,2928.8,1423.9,986.24,914.65,3437.3,1469.8,763.65,541.42,485.95,4122.6,1864.9,968.33,654.92,605.5,2845.8,1170.5,586.77,427.95,378.46,5465.9,1735.8,624.62,507.19,459.43,3268.9,1216,567.04,400.65,350.27,6738,2206.4,894.51,871.1,821.8,3155.1,1127.7,470.04,338.73,305.12,1788.6,684.49,325.48,215.25,182.33,681.03,437.73,274.74,184.44,150.1,1992,792.75,374.24,289.15,239.58,1196.6,621.17,340.01,243.32,216.27,934.73,561.93,422.44,396.35,342.36,2693,1176.6,557.17,394.27,359.74,3629.9,1436.5,635.02,427.44,379.91,3131.5,1491.3,816.68,621.8,577.79,4583.7,1944.7,941.56,632.48,570.35,2524.7,1188.1,621.14,409.53,344.4,1370.9,668.66,360.01,264.38,210.18,1510.2,749.42,411.5,308.97,305.12,849.55,471.98,334.77,267.72,226.62,2742,1252.2,626.16,412.96,348.15,1482.4,688.07,361.89,238.75,200.1,5952.7,1978.4,768.93,597.58,534.3,5428.6,1689.7,728.69,600.57,588.12,3831.3,1908.8,943.95,606.32,528.06,4098.2,1931.1,955.54,620.61,537.69,2306.7,959.78,427.49,294.23,261.52,1851.9,983.79,517.73,337.84,318.99,942.75,464.95,261.34,186.33,161.54,1313.2,737.29,418.32,283.01,258.66,-1
5432,2024,1071.7,929.04,822.07,6610.2,2935.9,1473.2,1119,934.61,3516.6,1444.5,734.14,605.37,514.81,4179.7,1893.6,975.11,751.03,626.39,2913,1175.1,603.58,519.16,441.72,5615,1625.8,709.55,774.77,705.6,3422,1169.1,587.03,497.65,447.81,6890.5,2045.7,948.71,1041.3,955.98,3223.3,1049.2,494.32,475.78,413.7,1779.1,630.85,317.78,274.75,231.61,737.35,406.96,255.95,174.77,143.78,2048.2,743.84,448.75,411.57,374.2,1262.8,568.25,339.29,245.89,204.62,921.83,505.08,349.97,294.01,256.44,2762.4,1153.1,581.29,443.41,397.73,3661.2,1422.8,674.62,558.92,479.1,3329.8,1483,836.04,624.92,577.33,4934.7,1921.4,1004.1,764.52,662.96,2550.8,1205.7,622.99,431.95,348.18,1422.5,675.37,352.62,279.17,220.22,1559.5,717.21,390.11,286.68,253.57,862.89,470.89,283.05,245.14,198.16,2776.7,1290.3,638.43,480.95,387.41,1540.3,643.98,364.86,262.64,215.64,6155.3,1846.9,872.74,860.36,782.41,5576.3,1587.1,739.89,797.09,751.79,4021.9,1952.4,975.4,665.42,553.34,4179.1,1972.6,975.38,711.99,599.66,2332.4,951.14,470.23,373.85,319.12,1964.9,1025.4,544.09,390.16,346.96,979.51,438.36,271.44,202.06,185.74,1470.6,768.63,460.84,326.3,297.72,-1
5516.4,2052.8,1214.5,979.75,1008.5,6213.7,2587.3,1439.1,973.3,952.71,3559.7,1362.8,792.48,601.72,560.27,3983.4,1759.3,988.35,729.22,703.27,3057.8,1137.7,600.22,442.56,450.71,6379.5,1744.3,876.2,677.42,720.19,3648.3,1164.2,606.67,459.58,442.8,7738.3,2161.9,1084.1,840.71,889.41,3479.9,1104,537.14,412.17,418.99,1879.1,731.13,348.82,242.27,230.69,663.28,486.97,245.63,171.63,151.36,2245.3,809.91,464.55,385.62,384.82,1209.1,613.02,333.66,254.82,228.66,1024.1,581.46,429.3,393.14,372.34,2753.9,1060.4,552.14,395.15,381.95,3726,1381.4,652.23,467.63,463.37,3221.8,1389.9,959.89,775.32,819.27,5046.6,1825.2,1003.9,761.54,708.64,2214.8,1061,574.25,386.26,327.77,1434.6,663.39,391.23,271.15,258.8,1321.6,737.79,399.31,347.15,328.04,797.22,477.23,324.06,241.23,229.36,2584,1124.6,599.49,396.2,359.7,1505.9,644.01,361.04,242.55,207.66,6904,1942.1,1008.6,762.98,793.52,6284.5,1746.8,878.83,706.31,738.42,3257.8,1609.7,867.06,575.38,484.9,3740.9,1659.1,884.25,596.19,539.26,2338,927.33,442.05,320.55,297.58,1645.5,853.44,468.77,314.79,276.32,1053.2,502.75,258.78,190.49,162.67,1250.3,669.22,378.31,265.62,228.06,-1
6930.4,2311,1137.8,1168.7,1137.6,7334.5,3023.7,1767.5,1839.6,1836.9,4174.4,1538.9,872.01,902.29,905.72,4695.4,1976.9,1183.1,1211.6,1220.6,3578.5,1333.2,773.77,816.88,851.41,7944.8,2150.8,905.44,981.28,1047.1,4872,1443.2,704.73,656.4,660.89,9729.5,2722.4,1488.7,1673.2,1717.6,4280.4,1301.7,629.69,669.49,721.9,2279.3,779.56,384.89,394.5,397.64,748.68,429.77,274.16,224.57,204.97,2818.4,932.49,483.29,423.46,483.22,1454.6,614.97,361.19,338.6,328.38,958.19,546.14,424.49,379.15,355.81,3324.9,1223.6,695.93,722.96,714.18,4469.4,1573.5,840.69,907.36,927.64,3938,1506.1,960.86,926.16,921.29,6524.7,2171.1,1173.2,1144,1114.4,2852.4,1245,747.08,711.34,685.02,1599.7,714.59,425.63,412.42,395.56,1639.6,745.12,496.02,515.52,510.41,921.45,510.17,362.54,337.37,322.71,2965.9,1322.3,800.16,818.71,811.57,1941.4,718.93,404.48,355.95,338.96,9043.9,2448.8,1059,965.68,1034.7,8006.2,2200.7,1034.6,1009.4,1088.6,4096.9,1910.3,1189,1181.7,1147.6,5285.1,2310.2,1359.7,1310.3,1281.9,2825.8,1031.2,561.25,571.28,571.13,1991.7,993.52,634.54,631.11,601.59,1317.4,489.14,278.94,207.91,180.06,1509.9,704.66,479.13,452.72,425.76,1
5716.2,2025.1,1695.9,1601.1,1356.6,7154.3,2663.1,1717,1364.9,1321.4,6885,3077.3,1871.1,1394.2,1257.8,30873,13704,7599.6,5429.6,4954.2,7558.1,3391.3,1940.9,1383.9,1290.5,4527.4,2019,1167,835.23,762.82,10184,4387.1,2388.7,1735.8,1574.4,2818.5,961.8,823.94,648.67,737.36,2629.5,1006.7,541.3,415.31,384.34,3578.7,1626.7,929.92,683.69,615.54,7541.6,3211.6,1755.2,1258.8,1156,10862,4466.8,2419.6,1765.2,1614.6,4963.7,2255.1,1251.4,905.98,826.01,13862,6146.6,3393.5,2438.5,2244.5,12186,5520.2,3071.8,2210.4,2022.3,2884,1332.3,742.06,537.64,480.03,7786.7,2840.9,1910,1507.8,1377,1505.7,755.57,714,623.99,537.06,7275.8,3363.7,1868.7,1347.5,1218.3,9445.8,4122.6,2322.7,1691.3,1505.4,15690,6525.7,3535.5,2575.1,2365.9,10372,4196.4,2303.3,1683.9,1540.9,6983.1,2898,1567.3,1160.4,1046.2,17680,7783,4287.4,3087.9,2817.3,21735,9622,5333,3819.5,3492.7,13608,6140.4,3401.1,2439.1,2226.4,19461,8555.8,4748.4,3398.1,3105.9,9399.7,3956.1,2177.5,1581.8,1439.5,1928.9,930.96,500.36,368.41,330.84,10310,4625.6,2532.3,1833.5,1669.6,10568,4648.1,2544.3,1838.3,1679.3,12515,5584.9,3068.4,2213.9,2034.2,1
7347.6,3236.4,2342,1936.3,1972.7,10737,4681.3,2658,2297.4,2316.2,13218,5956.1,3286.1,2733.4,2952.7,56964,25389,12914,10172,10921,14575,6630.7,3643.3,3043.7,3334.3,8627.1,3883.3,2081.2,1740.1,1853.9,17965,7978.3,3835.4,2936.5,3083.4,3037,1458.1,1599.2,1660.9,1540.6,4090.7,1809.6,1066,966.21,1015.5,6782.3,3027.3,1589.1,1305.7,1369.6,13281,5834.7,2918.4,2309.5,2437.9,18356,8037.5,3964.4,3107.3,3274.4,9256.2,4108,2069.7,1609.7,1704.4,25422,11259,5605.5,4339.9,4590.9,22926,10186,5069.6,3931.2,4164.4,5338.6,2393.4,1203.7,950.97,1001,10997,4745.4,2728.7,2157.2,2205.8,2677.3,1354.9,1125.5,951.6,1054,13912,6165.7,3067.2,2394.1,2513.9,17149,7581.8,3778.6,2849.2,2968.6,27190,11920,5959.4,4610,4998.4,17491,7707.7,3935.2,3108.1,3413.5,11916,5220.8,2608.6,2113.2,2209.8,32538,14379,7086.3,5520.9,5831.5,40491,17939,8947.9,7122,7487.7,25376,11307,5705.2,4543,4812.5,36048,15974,7958.9,6299.1,6632.2,16582,7302,3621.9,2867.8,3003.5,3403.5,1541.4,763.3,576.82,615.66,18995,8434.1,4137.6,3196,3393.6,19138,8454,4155,3234.3,3418.2,23156,10256,5054.5,3934.6,4175.2,1
6178.6,2442.5,1371.7,1218.9,1043.5,8394.1,3540,1808.5,1259.6,1150.6,9286.3,4322.8,2140.3,1373.4,1104.6,41008,18823,9078.7,5750.2,4559.7,10209,4733,2287.8,1430,1174.8,6091.9,2844.4,1380.5,875.68,693.97,13188,5975.8,2831.1,1831.5,1464.6,2804.3,1078.4,1005.6,678.35,807.38,3172.9,1352.3,621.93,413.3,355.8,4810.6,2217.4,1099.1,683.52,553.04,9748.8,4377.6,2072.2,1319.1,1069.5,13758,6050.1,2822.6,1837.6,1496.8,6644.7,3063.5,1490.1,947.23,764.24,18345,8390.3,4037.9,2564.9,2078.7,16365,7550.8,3686.1,2332.6,1878.3,3862.3,1773,881.13,551.16,441.97,8826.5,3633.3,1830.3,1358.2,1202.7,1909.6,901.34,574.91,409.82,388.58,9853.6,4565.5,2226.9,1395.3,1110.6,12415,5692.1,2747.2,1769.5,1396.4,20081,8924.8,4177.2,2698.4,2185.8,13059,5730.3,2713.7,1790.1,1490.4,8860.9,3915,1831.8,1189.1,977.15,23430,10721,5114.2,3255.1,2598.8,28977,13297,6369,4031.2,3221,18155,8393.8,4064.2,2586.1,2059.2,25870,11843,5659.2,3583.8,2870.6,12114,5465.9,2569.1,1660.7,1342.3,2510.4,1166.8,589.47,390.23,313.04,13698,6309.9,3035.4,1928.9,1537.1,13913,6320.7,3037.8,1951.9,1548.2,16671,7625,3703.5,2387.2,1903.8,1
7305.7,2330.7,1721.8,1699.3,1436.4,9268.5,3219.5,1893.5,1602,1446,8122.3,3711.1,2154.6,1787.7,1624.5,37852,16298,8612.3,6852.6,6361.4,8808.7,4030.6,2170,1739.7,1625.5,5324,2456.6,1327.2,1078.2,1009.8,12801,5219.1,2704.4,2157.7,1978.2,3358.4,1096.3,1310.4,888.77,1092,3458.6,1209,607.7,504.36,470.77,3873.3,1883.2,1048.8,839.4,779.61,9518.4,3832.7,1986.4,1580.7,1460.9,14014,5312.1,2712.8,2181,2016.4,6021.4,2645.2,1419.9,1113.9,1036.9,17197,7286.3,3835.8,3046.8,2830.5,14681,6513.3,3484.2,2766.4,2577.4,3244.2,1538.6,847.57,663.75,611.13,9858.2,3305.6,1988.4,1847,1483.8,1454.1,846.14,876.27,697.25,681.79,8415.1,3900.6,2103.6,1673.1,1562.2,11623,4908.6,2620.1,2085.8,1916.8,19992,7847.3,4024.1,3240.9,3003.9,13357,5076.8,2619.7,2123.9,1979.1,8963.7,3449.9,1757.9,1426.5,1312.3,21866,9265.4,4846.9,3862.5,3595.5,26617,11473,6037.7,4804.2,4484.1,16535,7261.6,3845.7,3047.5,2832.4,23941,10232,5372.6,4278.4,3988.1,11891,4761.9,2444,1971.8,1824.7,2289.4,1043.5,576.56,445.13,406.13,12616,5441,2886.8,2286.3,2129.9,13092,5516.3,2901.9,2286.4,2133.8,15391,6616.7,3521.6,2786.8,2603.7,1
8185.5,3370,2122.9,1797.5,1679.8,11834,4985.3,2533.5,1891.4,1805.8,14241,6367.2,3166.2,2226,2034.7,61880,27404,12939,8768.3,7694.5,15689,7089,3507.8,2585.3,2459.1,9338,4179.2,2047.7,1473.7,1343,19566,8658,3939.1,2552.5,2275.5,3414.2,1563.7,1346.5,1424.2,1540.3,4561.6,1989,1194.1,1104.8,1115.8,7331.3,3283.2,1609.3,1200.7,1075.9,14533,6337,3007.2,2097.9,1879.4,20155,8714.6,4075.1,2781.4,2512.5,10077,4478.9,2111.9,1465.7,1288.2,27638,12237,5721.9,3873.3,3414,24865,11079,5173.3,3510.2,3060.9,5783.3,2606.7,1231.4,871.87,752.94,12142,5059.7,2710.6,2104.3,1841.2,2844.3,1370.2,1033.6,904.98,850.3,15040,6703,3142.8,2142,1875,18669,8197.1,3820.5,2475.7,2083.1,29734,12936,6113.9,4160.1,3793.1,19194,8346.5,4042.7,2940,2664.8,13010,5649.8,2694.6,1887.8,1740.7,35325,15599,7255.7,4856.9,4281.1,43901,19475,9129.1,6314.9,5643.1,27420,12261,5737.3,4021.5,3644.2,39132,17334,8101.9,5597,4945.2,18054,7895.5,3696,2530,2271.2,3717.9,1681.4,792.58,530.67,456.32,20629,9160.2,4239,2822.4,2465.7,20839,9184.6,4273.7,2854.7,2498.4,25109,11134,5181.6,3497.1,3044.9,-1
7908.5,2883.3,1755.7,1528.8,1386.4,10414,4017,2023.5,1452.5,1291.4,11582,4954.1,2361.2,1591.5,1338.2,50352,21467,9738.2,6418.1,5186,12785,5418.7,2471.5,1678.4,1327.9,7556.7,3253.3,1508.4,1007,838.34,16169,6792.9,3030.7,1999.3,1576.6,3617.3,1298.1,875.25,797.41,864.24,3877.9,1585,885.34,697.89,727.24,6021.5,2562.1,1189.3,811.15,662.43,11893,5003.6,2247,1489.9,1218.8,16793,6879.4,3070.5,2040.5,1644.6,8190.3,3500.8,1597.6,1061.9,857.83,22591,9589.4,4328.2,2854.2,2307.7,20297,8636.8,3935.4,2590.9,2085.1,4734.7,2048.2,935.65,627.25,504.91,10999,4179.4,2117.7,1564.1,1428,2465.5,1047.2,762.22,572.31,542.28,12290,5230.6,2394.5,1595.6,1253.9,15205,6480,2943.6,1949.1,1534.3,24560,10187,4518.7,3001.5,2410.1,16027,6551.6,2926.2,1930.7,1582.6,10867,4482.5,2005.7,1328.7,1071.3,28841,12221,5512.9,3626.3,2871.4,35760,15190,6862.4,4509.3,3581.4,22351,9566.8,4341.9,2863,2266.2,31863,13527,6101.7,4024.4,3181.9,14895,6217.9,2796.8,1836.4,1468.1,3047.9,1352.4,616.27,413.91,337.68,16877,7192.5,3251.8,2136.6,1715.4,17052,7239.8,3250.7,2139.3,1709.2,20525,8728.3,3945.7,2583.9,2082.6,1
7565.7,2513.8,1397.8,1118.1,1047.6,9873,3655,1814.1,1098.8,1079.1,10372,4664.3,2223.8,1333.2,1055.9,45835,20229,9428.1,5468.4,4357.9,11381,5127.8,2385.9,1390.1,1146.5,6796.5,3069.5,1448.4,849.58,671.01,14878,6336,2939.7,1713.1,1396,3515.8,1069.5,747.3,486.28,575.48,3669.1,1440,654.7,386.64,336.54,5308.5,2433.8,1146.3,672.55,525.44,11001,4699.3,2157.8,1254.1,1015.9,15570,6442.2,2952.8,1721.6,1425.5,7400.5,3330.9,1546.3,903.85,734.89,20577,9028.3,4183.9,2458.2,2005.3,18272,8175.5,3816.1,2259.5,1824.7,4198.8,1944.7,917.13,533.05,419.78,10448,3749,1909.9,1225.7,1141.4,2140.1,1015.9,611.21,439.37,400.11,10965,4963.7,2304.8,1341.3,1066.1,13905,6078.1,2866.6,1662,1336.1,22744,9534,4353.8,2528.9,2078.8,14917,6101.3,2845.5,1670.5,1401.1,10085,4172.9,1896.2,1122,927.42,26264,11495,5317.4,3087,2482.7,32435,14291,6630.9,3840.2,3066,20300,9002.8,4219,2435.5,1945,28954,12725,5895.9,3414.3,2731.3,13713,5812.2,2678.5,1568.2,1277.2,2769.3,1267.7,614.57,366.58,299.09,15340,6742.7,3150.5,1825.5,1469.6,15609,6770.3,3154.1,1837.3,1477.2,18660,8218.4,3832.6,2259.2,1831.1,1
7297.4,2532.7,1715.2,1525.9,1395.4,9289.3,3334.7,1843.8,1534.1,1535.5,8758.5,3699.9,2288,1847.3,1825.1,39944,16201,8652,6895.7,6502.6,9543.1,4054.9,2330.3,1934.8,1927.1,5764.4,2413.3,1395.1,1154.4,1131.5,13260,5229,2621.2,2012.3,1856.7,3370.6,1347.8,1098.3,1192.6,1257.7,3500.1,1385.2,912.71,900.86,947.74,4294,1868.4,1064.9,885.99,839.21,9868.4,3849.4,2012.4,1618.5,1517.4,14297,5430.2,2725.9,2146.8,2002.8,6415.7,2631.2,1417.5,1113.6,1044.4,18048,7253.3,3830.4,2962,2789.3,15589,6441.8,3466.8,2686.7,2532.9,3518,1519.7,831.11,654.25,611.35,9865.6,3420,1984.9,1501.2,1443.7,1689.4,870.44,851.71,646.61,745.58,9131.4,3889.5,2098.2,1631.9,1520.7,12205,4888.6,2537.7,1972.7,1818.3,20564,7914,4061.6,3232.7,2995,13656,5161.6,2695.9,2200.6,2080.3,9152.6,3526.8,1816.1,1423.4,1338.3,22949,9248.3,4836.1,3783.8,3531.8,28104,11413,6053.9,4766.9,4493.3,17513,7217.7,3792.8,3070,2851.9,25201,10176,5386.4,4256.9,4001.7,12274,4774.4,2471.9,1944.8,1824.2,2423.6,1063.5,566.88,438.65,396.87,13318,5450,2842.9,2223.5,2070.4,13727,5515.2,2874.7,2233.1,2088.3,16182,6598.3,3498.3,2738.4,2563.9,1
10635,3470.9,1704.3,1509,1596.6,13411,4949.9,2453.7,1998.6,2196,12567,5947.2,3141.1,2498.5,2598.8,56694,25826,12840,9875.3,10178,13698,6511.6,3487.2,2797.4,2918.3,8210.8,3906.8,2030.7,1564.7,1652.3,18812,8119.2,3904,2988.2,3075.2,5086.6,1572.3,1020.2,951.96,1038.9,4962.8,1864.2,978.54,849.05,897.03,6259.1,3039,1544.3,1168.2,1185.6,13963,5987.3,2917,2240,2319.2,20300,8273.6,3981.1,3060.2,3177.8,9103.4,4173.7,2054.8,1570.1,1606,25626,11446,5591.1,4291.2,4415.5,22311,10331,5072.6,3880.1,3980,5016.5,2439,1199.4,898.65,912.29,14366,5057,2431.2,1964.5,2055.1,2527.2,1228.3,781.85,649.3,660.5,13125,6220.9,3045.4,2318.9,2351.9,17279,7723.8,3803.9,2848.2,2952.3,29131,12266,5925.8,4567.6,4767.2,19381,7912.1,3828.8,3007.2,3158.7,13056,5373.8,2584.9,2014.9,2101.5,32651,14599,7128.4,5448.9,5617.2,40018,18148,8923.5,6812.9,7034.8,24927,11428,5618.4,4307.5,4416.5,35849,16160,7964.7,6077.1,6269.6,17460,7444.3,3625.3,2790.4,2905,3388.5,1606,783.42,590.79,605.08,18940,8585.9,4186.8,3188.1,3273.9,19459,8666.7,4211.4,3230.6,3312.5,23079,10446,5113.7,3930.1,4036,-1
8272.7,2966.2,1710.4,1774.7,1403.7,11177,4233.7,2037.8,1541.3,1373.9,12401,5168.3,2485.5,1698.2,1448.7,54690,22414,10012,6166.3,5481.4,13694,5704.9,2637.3,1723.8,1629.8,8140.3,3398.2,1553.2,1013.9,904.8,17621,7068.2,3086.1,1875,1652.9,3744,1357.5,1043.8,849.57,970.8,4228.5,1611.6,783.09,565.78,569.59,6396.7,2642.7,1205,767.34,681.03,13055,5207.1,2290.2,1377,1265.4,18352,7191.5,3149.4,1890.3,1741.2,8886.1,3649.9,1640.2,982.02,890.17,24556,10001,4433.4,2660.8,2389,21868,9003.6,4011.2,2433.6,2159.2,5059.2,2117.2,946.94,590.03,512.55,11697,4366.5,2142.1,1855.8,1507.6,2488.9,1089.4,726.49,749.46,607.28,13168,5443,2435.4,1469.2,1302.9,16546,6727.5,3021.2,1869.1,1596.3,26865,10633,4616.1,2828.9,2552.7,17505,6846.5,2977,1874.1,1717.2,11847,4672.9,2023.8,1234,1144.5,31279,12751,5620.9,3375.9,3025.8,38704,15868,7017.5,4231.7,3798.5,24227,9959.1,4417.1,2709,2423.1,34567,14127,6252.2,3767.1,3388.3,16215,6494.7,2844.3,1719,1566,3311.1,1383.2,612.64,404.5,346.46,18265,7470.9,3301.4,2003.1,1770.6,18558,7525.6,3300.4,2000.6,1780.8,22234,9084.6,4017,2440.6,2181.7,-1
